DateTime,Power_Training_Predicted_Values
00:00.0,21.884428
00:00.0,5.79648
00:00.0,4.3092175
00:00.0,6.9700046
00:00.0,7.633268
00:00.0,6.7188973
00:00.0,5.858823
00:00.0,5.156837
00:00.0,4.133418
00:00.0,4.4958553
00:00.0,9.818327
00:00.0,11.939276
00:00.0,15.486559
00:00.0,22.419228
00:00.0,25.098436
00:00.0,42.472675
00:00.0,46.278378
00:00.0,43.868565
00:00.0,19.342546
00:00.0,13.229671
00:00.0,11.162074
00:00.0,8.902248
00:00.0,9.128547
00:00.0,3.9354448
00:00.0,2.670006
00:00.0,0.4364344
00:00.0,0.33166507
00:00.0,1.406195
00:00.0,0.78238237
00:00.0,0.6228961
00:00.0,0.74917376
00:00.0,0.5245144
00:00.0,1.0299461
00:00.0,1.4924004
00:00.0,0.7437552
00:00.0,5.691489
00:00.0,3.7637064
00:00.0,12.378552
00:00.0,6.0368648
00:00.0,21.211288
00:00.0,11.391482
00:00.0,6.104132
00:00.0,2.2254522
00:00.0,1.4773755
00:00.0,0.53489196
00:00.0,0.7643334
00:00.0,9.948879
00:00.0,4.0632815
00:00.0,2.595491
00:00.0,1.616411
00:00.0,0.8713168
00:00.0,0.8907541
00:00.0,0.7160543
00:00.0,0.31305665
00:00.0,12.426257
00:00.0,2.1767788
00:00.0,9.8961735
00:00.0,15.770199
00:00.0,7.6991725
00:00.0,7.252519
00:00.0,1.7413015
00:00.0,1.4884714
00:00.0,2.1360052
00:00.0,4.987109
00:00.0,0.7267051
00:00.0,0.7841741
00:00.0,5.205959
00:00.0,2.586259
00:00.0,5.586488
00:00.0,8.065539
00:00.0,10.845594
00:00.0,16.357944
00:00.0,9.706995
00:00.0,5.4076543
00:00.0,1.9946597
00:00.0,5.0097127
00:00.0,2.2882857
00:00.0,1.7375767
00:00.0,6.1592546
00:00.0,14.878889
00:00.0,2.4861035
00:00.0,3.1042354
00:00.0,0.5602372
00:00.0,1.6848934
00:00.0,0.83545446
00:00.0,0.5324659
00:00.0,0.49733883
00:00.0,9.393541
00:00.0,5.085824
00:00.0,1.0731041
00:00.0,0.77308774
00:00.0,0.08977562
00:00.0,0.13138571
00:00.0,0.2285609
00:00.0,0.2180748
00:00.0,0.34019482
00:00.0,0.5493213
00:00.0,0.6450937
00:00.0,1.0867527
00:00.0,0.39748138
00:00.0,0.41027445
00:00.0,0.78647697
00:00.0,0.5860076
00:00.0,1.7214696
00:00.0,1.1863192
00:00.0,0.93358827
00:00.0,3.3588219
00:00.0,10.50504
00:00.0,9.633672
00:00.0,3.6159809
00:00.0,1.6206555
00:00.0,0.79031104
00:00.0,0.29394943
00:00.0,2.1864784
00:00.0,1.1921067
00:00.0,2.6571958
00:00.0,0.8497831
00:00.0,0.6177067
00:00.0,1.9688759
00:00.0,2.4274416
00:00.0,0.36597311
00:00.0,0.26420256
00:00.0,0.12805852
00:00.0,0.5663773
00:00.0,1.2536231
00:00.0,3.4634082
00:00.0,3.8928497
00:00.0,5.5382385
00:00.0,7.820872
00:00.0,21.886301
00:00.0,21.009626
00:00.0,6.1092973
00:00.0,5.847172
00:00.0,17.617094
00:00.0,3.3700829
00:00.0,2.1556067
00:00.0,0.8161291
00:00.0,0.1842184
00:00.0,0.59967214
00:00.0,2.7667363
00:00.0,0.68704265
00:00.0,0.71010375
00:00.0,0.29914862
00:00.0,0.27525803
00:00.0,0.20673195
00:00.0,0.34938434
00:00.0,0.21914884
00:00.0,0.526902
00:00.0,1.4655495
00:00.0,1.200375
00:00.0,1.542809
00:00.0,2.1872623
00:00.0,4.144953
00:00.0,2.8243954
00:00.0,3.9013598
00:00.0,1.0317388
00:00.0,2.143845
00:00.0,5.761101
00:00.0,23.905075
00:00.0,7.839201
00:00.0,35.019382
00:00.0,12.703753
00:00.0,12.335795
00:00.0,6.5017223
00:00.0,8.452719
00:00.0,9.086863
00:00.0,11.038259
00:00.0,20.284815
00:00.0,5.9339814
00:00.0,1.9539268
00:00.0,3.7277923
00:00.0,3.0598316
00:00.0,10.843985
00:00.0,5.651103
00:00.0,8.779212
00:00.0,13.139363
00:00.0,10.028759
00:00.0,12.413586
00:00.0,12.281546
00:00.0,19.486303
00:00.0,29.668243
00:00.0,29.359417
00:00.0,9.797403
00:00.0,11.42458
00:00.0,2.4998698
00:00.0,1.1070569
00:00.0,10.536795
00:00.0,0.702104
00:00.0,0.9304303
00:00.0,0.107958436
00:00.0,0.55523175
00:00.0,2.2237034
00:00.0,1.1715953
00:00.0,0.44292074
00:00.0,1.3253424
00:00.0,6.7236695
00:00.0,3.338861
00:00.0,5.2448273
00:00.0,9.242357
00:00.0,21.062647
00:00.0,4.0180407
00:00.0,6.915462
00:00.0,5.7126255
00:00.0,1.4757775
00:00.0,2.348993
00:00.0,0.44234377
00:00.0,0.26145747
00:00.0,0.13895214
00:00.0,0.26462865
00:00.0,0.2535632
00:00.0,3.512024
00:00.0,1.8725424
00:00.0,0.49373287
00:00.0,1.1547029
00:00.0,1.8783355
00:00.0,4.4585505
00:00.0,0.72010255
00:00.0,0.5671042
00:00.0,0.19813249
00:00.0,0.4945758
00:00.0,0.23088741
00:00.0,0.15468925
00:00.0,0.4135861
00:00.0,1.0600219
00:00.0,1.0594637
00:00.0,0.9306469
00:00.0,0.9810562
00:00.0,0.632311
00:00.0,0.73533386
00:00.0,0.87216395
00:00.0,0.48987868
00:00.0,0.2467179
00:00.0,0.5991202
00:00.0,1.6911356
00:00.0,0.6075798
00:00.0,0.35092363
00:00.0,0.17771697
00:00.0,2.0684292
00:00.0,0.39905953
00:00.0,0.28775582
00:00.0,0.71495116
00:00.0,0.19768792
00:00.0,0.12983936
00:00.0,0.4979712
00:00.0,5.519507
00:00.0,8.569196
00:00.0,3.8919718
00:00.0,3.129788
00:00.0,1.9334354
00:00.0,17.042547
00:00.0,2.8139012
00:00.0,2.099453
00:00.0,1.4946954
00:00.0,0.41674203
00:00.0,4.7358932
00:00.0,6.352486
00:00.0,7.0052814
00:00.0,13.11184
00:00.0,10.922912
00:00.0,3.244035
00:00.0,4.782338
00:00.0,1.7888403
00:00.0,1.5944579
00:00.0,2.8358636
00:00.0,6.4678173
00:00.0,2.3632758
00:00.0,3.0767817
00:00.0,3.146918
00:00.0,2.168167
00:00.0,6.1106863
00:00.0,6.867335
00:00.0,4.2834945
00:00.0,6.117552
00:00.0,15.928715
00:00.0,5.206085
00:00.0,5.7499995
00:00.0,2.103362
00:00.0,5.080985
00:00.0,12.259652
00:00.0,6.405779
00:00.0,7.277843
00:00.0,7.229595
00:00.0,5.671178
00:00.0,1.3584347
00:00.0,2.4109998
00:00.0,0.35874793
00:00.0,0.25487956
00:00.0,0.3442045
00:00.0,0.24401125
00:00.0,0.119410306
00:00.0,0.22714895
00:00.0,0.11051303
00:00.0,1.383673
00:00.0,0.61940384
00:00.0,0.37798578
00:00.0,0.44985214
00:00.0,0.53476965
00:00.0,0.44860953
00:00.0,0.9121082
00:00.0,2.3621383
00:00.0,21.284525
00:00.0,5.7473755
00:00.0,3.432234
00:00.0,3.1604235
00:00.0,0.8972949
00:00.0,0.3458536
00:00.0,0.24268785
00:00.0,0.24879038
00:00.0,0.25534666
00:00.0,0.1953341
00:00.0,0.19035748
00:00.0,0.15659073
00:00.0,0.15446812
00:00.0,0.21146214
00:00.0,0.2844372
00:00.0,0.29868206
00:00.0,0.5214259
00:00.0,0.7223886
00:00.0,4.3271465
00:00.0,2.342232
00:00.0,1.8068304
00:00.0,2.7447565
00:00.0,3.0137596
00:00.0,2.3309584
00:00.0,4.049411
00:00.0,11.082583
00:00.0,19.069958
00:00.0,3.4885077
00:00.0,3.7926586
00:00.0,3.1033397
00:00.0,1.1424205
00:00.0,0.34541512
00:00.0,3.1880243
00:00.0,1.6501894
00:00.0,9.134992
00:00.0,7.7267327
00:00.0,1.5993125
00:00.0,1.7300887
00:00.0,0.18498367
00:00.0,0.8897319
00:00.0,0.7099427
00:00.0,1.3364902
00:00.0,0.90038544
00:00.0,1.6084269
00:00.0,1.6625507
00:00.0,13.069746
00:00.0,19.879528
00:00.0,6.278557
00:00.0,4.0291753
00:00.0,3.407632
00:00.0,2.4698653
00:00.0,3.40074
00:00.0,1.783618
00:00.0,2.862356
00:00.0,7.15487
00:00.0,2.0568893
00:00.0,8.725811
00:00.0,8.531194
00:00.0,1.5082538
00:00.0,3.590267
00:00.0,1.5834897
00:00.0,0.9603102
00:00.0,2.3870947
00:00.0,2.6602106
00:00.0,3.240263
00:00.0,4.144781
00:00.0,6.359519
00:00.0,18.175106
00:00.0,27.374516
00:00.0,7.1897397
00:00.0,5.457739
00:00.0,2.3878736
00:00.0,9.08868
00:00.0,18.68936
00:00.0,11.608039
00:00.0,19.15218
00:00.0,16.66265
00:00.0,6.781132
00:00.0,7.1408353
00:00.0,15.460682
00:00.0,23.8758
00:00.0,8.0678625
00:00.0,22.993021
00:00.0,30.01733
00:00.0,11.655114
00:00.0,9.920186
00:00.0,8.915929
00:00.0,5.5960555
00:00.0,7.1580777
00:00.0,9.80868
00:00.0,17.70202
00:00.0,20.65843
00:00.0,10.717448
00:00.0,20.409424
00:00.0,9.037872
00:00.0,9.826264
00:00.0,2.3951774
00:00.0,4.8335533
00:00.0,4.1427975
00:00.0,5.53847
00:00.0,6.6075244
00:00.0,3.0208242
00:00.0,1.0928267
00:00.0,4.747146
00:00.0,0.49111915
00:00.0,0.5983584
00:00.0,1.4972563
00:00.0,0.605664
00:00.0,0.09576267
00:00.0,0.12823862
00:00.0,0.18762302
00:00.0,0.26348493
00:00.0,0.25861683
00:00.0,0.22293568
00:00.0,0.19241768
00:00.0,0.7870101
00:00.0,0.49236992
00:00.0,0.7151941
00:00.0,0.5706335
00:00.0,0.9160619
00:00.0,3.7604136
00:00.0,4.465836
00:00.0,1.6522381
00:00.0,0.8978552
00:00.0,1.7724397
00:00.0,1.2907281
00:00.0,2.1430354
00:00.0,2.14427
00:00.0,4.7316847
00:00.0,2.1749105
00:00.0,3.3490353
00:00.0,2.8438847
00:00.0,1.5709136
00:00.0,0.5628175
00:00.0,0.8978939
00:00.0,1.7515616
00:00.0,2.7250745
00:00.0,1.953738
00:00.0,2.6621535
00:00.0,4.4755654
00:00.0,5.955513
00:00.0,8.886171
00:00.0,12.180171
00:00.0,5.7836614
00:00.0,2.3377423
00:00.0,2.6772776
00:00.0,14.51948
00:00.0,3.4495456
00:00.0,8.834093
00:00.0,3.229051
00:00.0,0.7650351
00:00.0,0.61373883
00:00.0,0.21661106
00:00.0,0.19816631
00:00.0,0.22365615
00:00.0,0.3164986
00:00.0,0.31987312
00:00.0,0.19725406
00:00.0,0.16951454
00:00.0,0.19709405
00:00.0,0.65475696
00:00.0,0.84958977
00:00.0,1.82794
00:00.0,2.0648394
00:00.0,1.4804977
00:00.0,2.1746023
00:00.0,0.8060286
00:00.0,3.1991374
00:00.0,1.9007452
00:00.0,2.5651557
00:00.0,1.5173249
00:00.0,1.3268774
00:00.0,1.5569022
00:00.0,5.6051245
00:00.0,1.5505018
00:00.0,0.89097095
00:00.0,1.6595562
00:00.0,3.6445293
00:00.0,4.6693974
00:00.0,0.9295398
00:00.0,2.932683
00:00.0,0.21845078
00:00.0,0.24584782
00:00.0,1.6103115
00:00.0,1.3554468
00:00.0,1.3154647
00:00.0,1.3898022
00:00.0,1.8176458
00:00.0,2.3104541
00:00.0,1.1264184
00:00.0,3.1702652
00:00.0,1.3359008
00:00.0,0.99333966
00:00.0,3.229069
00:00.0,1.2676053
00:00.0,0.9520478
00:00.0,0.6966404
00:00.0,0.7044273
00:00.0,1.1137468
00:00.0,6.236903
00:00.0,2.3572903
00:00.0,1.0847052
00:00.0,0.9917438
00:00.0,0.9157853
00:00.0,2.0390756
00:00.0,1.1237428
00:00.0,0.9139644
00:00.0,2.6167521
00:00.0,3.8742905
00:00.0,3.5008812
00:00.0,3.4480486
00:00.0,3.7247424
00:00.0,3.318071
00:00.0,3.7543862
00:00.0,3.0162067
00:00.0,3.4692733
00:00.0,2.5201948
00:00.0,3.5490253
00:00.0,11.631778
00:00.0,10.405113
00:00.0,14.453008
00:00.0,16.297335
00:00.0,13.984679
00:00.0,13.514011
00:00.0,6.731489
00:00.0,8.27513
00:00.0,16.641409
00:00.0,8.842906
00:00.0,4.418192
00:00.0,1.4667239
00:00.0,1.2987013
00:00.0,5.117919
00:00.0,7.1412153
00:00.0,7.6046934
00:00.0,10.500457
00:00.0,7.30455
00:00.0,7.279268
00:00.0,7.620166
00:00.0,7.6103687
00:00.0,8.410942
00:00.0,5.4406343
00:00.0,11.900958
00:00.0,9.645234
00:00.0,13.278616
00:00.0,20.363245
00:00.0,11.327235
00:00.0,4.884553
00:00.0,5.730586
00:00.0,20.619425
00:00.0,16.216972
00:00.0,3.2596452
00:00.0,1.4166222
00:00.0,3.0942078
00:00.0,5.3050957
00:00.0,0.82078224
00:00.0,2.0793345
00:00.0,0.64545834
00:00.0,21.273779
00:00.0,0.55975354
00:00.0,7.285114
00:00.0,11.2936945
00:00.0,10.10358
00:00.0,10.274584
00:00.0,9.204277
00:00.0,18.889292
00:00.0,18.05042
00:00.0,12.313634
00:00.0,4.2618756
00:00.0,4.6201425
00:00.0,16.29933
00:00.0,26.254326
00:00.0,31.102493
00:00.0,39.23304
00:00.0,14.572082
00:00.0,20.520132
00:00.0,31.186039
00:00.0,30.73644
00:00.0,6.885858
00:00.0,6.3809433
00:00.0,13.169229
00:00.0,10.519611
00:00.0,12.273747
00:00.0,14.661625
00:00.0,12.687225
00:00.0,17.355585
00:00.0,19.120275
00:00.0,16.587816
00:00.0,19.544024
00:00.0,24.048317
00:00.0,23.207893
00:00.0,37.704567
00:00.0,38.580814
00:00.0,44.075565
00:00.0,26.736359
00:00.0,21.742432
00:00.0,19.631544
00:00.0,20.454384
00:00.0,25.425377
00:00.0,23.390207
00:00.0,15.358052
00:00.0,9.288827
00:00.0,4.2290535
00:00.0,0.83426327
00:00.0,1.4846538
00:00.0,0.44064218
00:00.0,0.39703
00:00.0,0.7667312
00:00.0,0.9884926
00:00.0,1.9248722
00:00.0,2.1183124
00:00.0,3.0578816
00:00.0,4.0334587
00:00.0,6.8771305
00:00.0,10.138943
00:00.0,8.820416
00:00.0,16.283155
00:00.0,17.522423
00:00.0,12.528029
00:00.0,14.676823
00:00.0,25.711256
00:00.0,17.043156
00:00.0,10.960972
00:00.0,15.8342285
00:00.0,8.883012
00:00.0,9.323306
00:00.0,2.310533
00:00.0,0.78070825
00:00.0,0.4698369
00:00.0,0.16952586
00:00.0,0.5547875
00:00.0,0.7000785
00:00.0,1.6212177
00:00.0,1.0104562
00:00.0,1.4373261
00:00.0,1.0594224
00:00.0,3.6204545
00:00.0,2.974731
00:00.0,5.9985886
00:00.0,12.241404
00:00.0,8.2580595
00:00.0,1.804359
00:00.0,16.569994
00:00.0,9.978089
00:00.0,1.8924544
00:00.0,1.913409
00:00.0,0.764614
00:00.0,2.3124876
00:00.0,3.3417997
00:00.0,6.2446675
00:00.0,0.607842
00:00.0,0.3357513
00:00.0,0.3812397
00:00.0,0.33772594
00:00.0,0.5673501
00:00.0,0.8493004
00:00.0,1.2658114
00:00.0,0.99244994
00:00.0,4.1229305
00:00.0,3.1377175
00:00.0,9.23076
00:00.0,14.37404
00:00.0,30.574654
00:00.0,37.98484
00:00.0,36.778973
00:00.0,35.337944
00:00.0,30.81433
00:00.0,12.789692
00:00.0,7.4509377
00:00.0,19.675396
00:00.0,11.916251
00:00.0,3.068709
00:00.0,11.591862
00:00.0,16.321575
00:00.0,19.39239
00:00.0,11.7133875
00:00.0,14.518379
00:00.0,3.9263012
00:00.0,3.7012072
00:00.0,7.0924673
00:00.0,8.973784
00:00.0,4.866662
00:00.0,7.0515714
00:00.0,9.145905
00:00.0,8.063418
00:00.0,8.02077
00:00.0,10.565464
00:00.0,13.034803
00:00.0,10.933408
00:00.0,5.0248456
00:00.0,14.908054
00:00.0,6.734744
00:00.0,9.706833
00:00.0,4.984543
00:00.0,2.6908653
00:00.0,1.3148429
00:00.0,0.46789086
00:00.0,2.8498006
00:00.0,4.066637
00:00.0,0.8648782
00:00.0,0.59729075
00:00.0,0.05071062
00:00.0,0.1249893
00:00.0,0.32950386
00:00.0,0.42737025
00:00.0,5.74177
00:00.0,0.9328513
00:00.0,0.6503571
00:00.0,9.664374
00:00.0,2.2669332
00:00.0,1.6436162
00:00.0,0.49756253
00:00.0,2.9403415
00:00.0,1.203318
00:00.0,5.1681504
00:00.0,20.520193
00:00.0,7.53589
00:00.0,2.8741376
00:00.0,1.2800828
00:00.0,0.40289003
00:00.0,0.5800669
00:00.0,0.6300232
00:00.0,0.529161
00:00.0,0.06001067
00:00.0,0.39785808
00:00.0,0.6359828
00:00.0,1.5953548
00:00.0,2.0794713
00:00.0,2.6394997
00:00.0,7.216758
00:00.0,2.5082152
00:00.0,3.9186409
00:00.0,3.8915591
00:00.0,2.5269608
00:00.0,6.650319
00:00.0,16.322857
00:00.0,4.453595
00:00.0,10.021407
00:00.0,1.9016602
00:00.0,1.0358738
00:00.0,0.120115876
00:00.0,0.17923647
00:00.0,0.34101534
00:00.0,0.36220425
00:00.0,0.16880351
00:00.0,0.19050935
00:00.0,0.05913675
00:00.0,-0.036287308
00:00.0,0.065576494
00:00.0,0.40486234
00:00.0,0.64922255
00:00.0,0.77728164
00:00.0,0.9901197
00:00.0,1.1141374
00:00.0,1.1244417
00:00.0,1.6123867
00:00.0,2.764051
00:00.0,4.491846
00:00.0,17.575418
00:00.0,29.064753
00:00.0,31.101429
00:00.0,33.884727
00:00.0,26.779596
00:00.0,14.909206
00:00.0,11.532462
00:00.0,21.352276
00:00.0,16.487986
00:00.0,15.468706
00:00.0,8.458371
00:00.0,3.0982506
00:00.0,2.117225
00:00.0,1.28761
00:00.0,0.8454559
00:00.0,0.44036093
00:00.0,0.81299055
00:00.0,2.1829088
00:00.0,16.764025
00:00.0,6.4494557
00:00.0,3.0481489
00:00.0,3.549269
00:00.0,1.2581325
00:00.0,0.26721847
00:00.0,0.59594226
00:00.0,0.29961336
00:00.0,0.35851997
00:00.0,2.3506522
00:00.0,6.551819
00:00.0,13.834919
00:00.0,26.961884
00:00.0,7.1728373
00:00.0,4.144558
00:00.0,7.57113
00:00.0,5.474824
00:00.0,5.341724
00:00.0,1.6797073
00:00.0,0.50500774
00:00.0,2.0821047
00:00.0,0.82371116
00:00.0,0.7827629
00:00.0,0.578447
00:00.0,1.4034585
00:00.0,1.2208409
00:00.0,2.4943063
00:00.0,8.365557
00:00.0,8.971141
00:00.0,14.868833
00:00.0,29.478426
00:00.0,41.645714
00:00.0,39.375927
00:00.0,42.517506
00:00.0,40.504833
00:00.0,36.300373
00:00.0,21.08992
00:00.0,7.031141
00:00.0,7.6957083
00:00.0,7.432311
00:00.0,7.0282984
00:00.0,5.8989944
00:00.0,2.445707
00:00.0,0.5914695
00:00.0,0.7835034
00:00.0,0.64864516
00:00.0,0.5195313
00:00.0,0.36564767
00:00.0,3.6537004
00:00.0,5.5813136
00:00.0,3.6738698
00:00.0,1.6528373
00:00.0,2.2393022
00:00.0,2.4128082
00:00.0,0.9419253
00:00.0,9.855472
00:00.0,17.578323
00:00.0,2.5609012
00:00.0,8.555058
00:00.0,12.406925
00:00.0,3.0166721
00:00.0,3.5539644
00:00.0,2.8869424
00:00.0,0.7537228
00:00.0,1.6715686
00:00.0,2.0845146
00:00.0,1.9614508
00:00.0,0.41900003
00:00.0,1.4406562
00:00.0,2.1430407
00:00.0,2.1840386
00:00.0,3.7403347
00:00.0,3.20456
00:00.0,3.283936
00:00.0,3.9826295
00:00.0,4.4053755
00:00.0,3.6981657
00:00.0,5.83302
00:00.0,9.389346
00:00.0,8.466889
00:00.0,15.695273
00:00.0,9.576636
00:00.0,17.35164
00:00.0,23.293844
00:00.0,16.033127
00:00.0,9.555055
00:00.0,4.623338
00:00.0,5.5434904
00:00.0,7.757803
00:00.0,12.245577
00:00.0,7.3320103
00:00.0,2.1293776
00:00.0,4.791711
00:00.0,3.7865882
00:00.0,8.762451
00:00.0,15.135273
00:00.0,13.710292
00:00.0,16.892551
00:00.0,18.9619
00:00.0,20.43755
00:00.0,23.142838
00:00.0,24.391207
00:00.0,31.0649
00:00.0,21.509935
00:00.0,29.122595
00:00.0,26.951637
00:00.0,21.930414
00:00.0,28.65132
00:00.0,23.543308
00:00.0,27.049051
00:00.0,21.409105
00:00.0,32.579277
00:00.0,26.807772
00:00.0,27.091318
00:00.0,20.977617
00:00.0,19.821
00:00.0,14.614728
00:00.0,14.953843
00:00.0,15.098632
00:00.0,17.831675
00:00.0,22.654562
00:00.0,22.89971
00:00.0,24.82738
00:00.0,12.850424
00:00.0,16.593018
00:00.0,14.408217
00:00.0,13.783376
00:00.0,3.6529174
00:00.0,2.3625805
00:00.0,11.1657
00:00.0,25.177992
00:00.0,20.751772
00:00.0,17.985699
00:00.0,31.622284
00:00.0,31.620127
00:00.0,20.158155
00:00.0,15.500888
00:00.0,13.853673
00:00.0,14.171549
00:00.0,17.754063
00:00.0,16.365677
00:00.0,16.247023
00:00.0,11.884555
00:00.0,12.331902
00:00.0,14.769525
00:00.0,15.572632
00:00.0,18.413425
00:00.0,23.601591
00:00.0,19.169733
00:00.0,13.771746
00:00.0,24.288912
00:00.0,38.948803
00:00.0,40.701813
00:00.0,31.778528
00:00.0,30.78721
00:00.0,35.776997
00:00.0,29.503746
00:00.0,31.493391
00:00.0,35.72415
00:00.0,34.20613
00:00.0,24.62229
00:00.0,25.187294
00:00.0,23.506927
00:00.0,41.88981
00:00.0,35.58947
00:00.0,31.066067
00:00.0,37.31653
00:00.0,33.922256
00:00.0,18.576126
00:00.0,28.34141
00:00.0,26.756292
00:00.0,32.722836
00:00.0,28.304688
00:00.0,33.55561
00:00.0,41.10016
00:00.0,32.537743
00:00.0,31.561483
00:00.0,41.277943
00:00.0,43.929047
00:00.0,40.419666
00:00.0,38.42788
00:00.0,30.812054
00:00.0,35.170834
00:00.0,40.829475
00:00.0,42.85794
00:00.0,47.656326
00:00.0,50.614418
00:00.0,52.1159
00:00.0,51.396233
00:00.0,49.883797
00:00.0,48.40408
00:00.0,43.63949
00:00.0,41.567997
00:00.0,8.730482
00:00.0,31.104836
00:00.0,20.365755
00:00.0,40.06895
00:00.0,45.59849
00:00.0,30.127726
00:00.0,40.610554
00:00.0,32.35948
00:00.0,24.878565
00:00.0,20.511467
00:00.0,30.449316
00:00.0,34.413593
00:00.0,27.178703
00:00.0,31.970976
00:00.0,21.740877
00:00.0,17.818823
00:00.0,29.504799
00:00.0,21.681278
00:00.0,18.52118
00:00.0,21.54947
00:00.0,16.918581
00:00.0,19.180317
00:00.0,23.471437
00:00.0,23.838827
00:00.0,21.90864
00:00.0,17.953377
00:00.0,31.612556
00:00.0,26.830551
00:00.0,29.932295
00:00.0,31.190117
00:00.0,49.31097
00:00.0,44.47504
00:00.0,47.163647
00:00.0,32.704987
00:00.0,44.28243
00:00.0,51.275024
00:00.0,37.817913
00:00.0,33.998898
00:00.0,28.637667
00:00.0,13.267263
00:00.0,14.007392
00:00.0,11.719403
00:00.0,4.9309587
00:00.0,1.86308
00:00.0,1.68925
00:00.0,0.4617176
00:00.0,3.4451132
00:00.0,1.8016422
00:00.0,1.865444
00:00.0,7.7218885
00:00.0,9.192714
00:00.0,4.242622
00:00.0,4.1797056
00:00.0,3.3238392
00:00.0,21.615427
00:00.0,11.149347
00:00.0,9.935877
00:00.0,13.515361
00:00.0,5.937573
00:00.0,6.3104534
00:00.0,7.443241
00:00.0,15.633757
00:00.0,6.311633
00:00.0,10.870024
00:00.0,9.859213
00:00.0,3.2141228
00:00.0,1.8252153
00:00.0,5.0138345
00:00.0,3.4200695
00:00.0,10.014606
00:00.0,7.896708
00:00.0,7.081476
00:00.0,13.429108
00:00.0,17.466694
00:00.0,8.057387
00:00.0,11.950377
00:00.0,10.059742
00:00.0,17.136486
00:00.0,9.427441
00:00.0,7.361828
00:00.0,6.6748724
00:00.0,1.954973
00:00.0,0.8761969
00:00.0,0.09196818
00:00.0,0.17956564
00:00.0,0.20499843
00:00.0,0.14855126
00:00.0,0.1478808
00:00.0,0.10022384
00:00.0,0.07408255
00:00.0,0.1596851
00:00.0,0.26349983
00:00.0,0.65494007
00:00.0,0.8814953
00:00.0,1.3245127
00:00.0,2.0267031
00:00.0,1.915513
00:00.0,1.846699
00:00.0,3.2135124
00:00.0,1.5490144
00:00.0,5.6185374
00:00.0,2.0023365
00:00.0,0.8655054
00:00.0,0.24640566
00:00.0,0.25548026
00:00.0,0.95661795
00:00.0,0.46960276
00:00.0,0.6949219
00:00.0,0.28130615
00:00.0,0.22122559
00:00.0,0.23994032
00:00.0,0.25429368
00:00.0,0.09818071
00:00.0,0.12335196
00:00.0,0.18718019
00:00.0,0.3726346
00:00.0,0.3146266
00:00.0,0.47397777
00:00.0,0.99989736
00:00.0,1.1928012
00:00.0,2.2174556
00:00.0,2.071289
00:00.0,5.116892
00:00.0,15.86917
00:00.0,8.223355
00:00.0,7.068116
00:00.0,2.0788443
00:00.0,1.9732585
00:00.0,8.495344
00:00.0,0.7218381
00:00.0,0.796753
00:00.0,0.16676104
00:00.0,0.14199877
00:00.0,0.22667238
00:00.0,0.37638474
00:00.0,4.1337256
00:00.0,1.741571
00:00.0,2.0528579
00:00.0,0.4044415
00:00.0,0.90451527
00:00.0,0.44294423
00:00.0,0.26354927
00:00.0,0.6936088
00:00.0,0.34942222
00:00.0,4.4706855
00:00.0,12.486911
00:00.0,8.259248
00:00.0,2.5839212
00:00.0,14.5184765
00:00.0,16.019154
00:00.0,23.152206
00:00.0,39.382412
00:00.0,20.122063
00:00.0,25.852728
00:00.0,5.1420217
00:00.0,5.8996134
00:00.0,4.6342545
00:00.0,3.47526
00:00.0,10.8142395
00:00.0,5.5269566
00:00.0,18.613276
00:00.0,11.914055
00:00.0,5.033269
00:00.0,4.047393
00:00.0,4.556535
00:00.0,7.570963
00:00.0,5.9378896
00:00.0,10.856601
00:00.0,14.105293
00:00.0,11.45276
00:00.0,11.628988
00:00.0,11.135204
00:00.0,20.267918
00:00.0,11.037264
00:00.0,19.579159
00:00.0,33.375957
00:00.0,34.813377
00:00.0,37.545265
00:00.0,35.26922
00:00.0,33.08815
00:00.0,36.86166
00:00.0,37.009872
00:00.0,41.463955
00:00.0,40.685577
00:00.0,43.413525
00:00.0,35.16925
00:00.0,30.492968
00:00.0,38.198547
00:00.0,39.76198
00:00.0,38.891747
00:00.0,35.67068
00:00.0,35.539345
00:00.0,36.17508
00:00.0,38.728855
00:00.0,36.18727
00:00.0,36.143963
00:00.0,31.568815
