,DateTime,Power_predicted_values,power_gen_1,power_gen_2,power_gen_3
236,2024-01-10 23:00:00,36.801888,7.3603776,16.5608496,12.8806608
237,2024-01-11 00:00:00,16.507845,3.301569,7.42853025,5.777745749999999
238,2024-01-11 01:00:00,29.217503,5.8435006000000005,13.14787635,10.22612605
239,2024-01-11 02:00:00,18.961067,3.7922134,8.53248015,6.63637345
240,2024-01-11 03:00:00,24.195675,4.839135000000001,10.888053750000001,8.46848625
241,2024-01-11 04:00:00,21.77582,4.355164,9.799119,7.621536999999999
242,2024-01-11 05:00:00,22.764763,4.5529526,10.24414335,7.967667049999999
243,2024-01-11 06:00:00,16.519281,3.3038562000000002,7.43367645,5.781748349999999
244,2024-01-11 07:00:00,14.030351,2.8060702,6.31365795,4.910622849999999
245,2024-01-11 08:00:00,11.229573,2.2459146000000003,5.05330785,3.93035055
246,2024-01-11 09:00:00,13.667904,2.7335808000000004,6.1505568,4.783766399999999
247,2024-01-11 10:00:00,13.888075,2.7776150000000004,6.24963375,4.86082625
248,2024-01-11 11:00:00,15.72798,3.1455960000000003,7.077591,5.504793
249,2024-01-11 12:00:00,34.39319,6.878638,15.4769355,12.037616499999999
250,2024-01-11 13:00:00,14.466287,2.8932574,6.50982915,5.063200449999999
251,2024-01-11 14:00:00,8.288784,1.6577568,3.7299528,2.9010743999999997
252,2024-01-11 15:00:00,20.15034,4.030068,9.067653,7.052618999999999
253,2024-01-11 16:00:00,32.874905,6.574981,14.793707249999999,11.506216749999998
254,2024-01-11 17:00:00,38.81272,7.762544,17.465724,13.584451999999999
255,2024-01-11 18:00:00,46.61224,9.322448,20.975508,16.314284
256,2024-01-11 19:00:00,52.855225,10.571045,23.78485125,18.499328749999997
257,2024-01-11 20:00:00,50.920837,10.1841674,22.91437665,17.822292949999998
258,2024-01-11 21:00:00,51.148384,10.2296768,23.016772800000002,17.9019344
259,2024-01-11 22:00:00,47.777996,9.555599200000001,21.5000982,16.7222986
260,2024-01-11 23:00:00,54.465263,10.8930526,24.50936835,19.06284205
261,2024-01-12 00:00:00,58.881126,11.7762252,26.4965067,20.608394099999998
262,2024-01-12 01:00:00,36.71165,7.3423300000000005,16.5202425,12.849077499999998
263,2024-01-12 02:00:00,44.612125,8.922425,20.07545625,15.614243749999998
264,2024-01-12 03:00:00,49.993397,9.9986794,22.49702865,17.49768895
265,2024-01-12 04:00:00,36.914165,7.382833,16.61137425,12.919957749999998
266,2024-01-12 05:00:00,27.38598,5.477196,12.323691,9.585092999999999
267,2024-01-12 06:00:00,28.507948,5.7015896,12.8285766,9.977781799999999
268,2024-01-12 07:00:00,24.449455,4.889891,11.00225475,8.55730925
269,2024-01-12 08:00:00,38.094074,7.6188148,17.1423333,13.3329259
270,2024-01-12 09:00:00,20.797602,4.159520400000001,9.358920900000001,7.2791607
271,2024-01-12 10:00:00,40.175495,8.035099,18.07897275,14.061423249999999
272,2024-01-12 11:00:00,38.37388,7.6747760000000005,17.268246,13.430857999999999
273,2024-01-12 12:00:00,13.283155,2.6566310000000004,5.97741975,4.64910425
274,2024-01-12 13:00:00,14.520055,2.904011,6.5340247499999995,5.082019249999999
275,2024-01-12 14:00:00,21.526339,4.3052678,9.686852550000001,7.53421865
276,2024-01-12 15:00:00,11.152145,2.2304290000000004,5.01846525,3.90325075
277,2024-01-12 16:00:00,39.948215,7.989643,17.97669675,13.981875249999998
278,2024-01-12 17:00:00,25.125053,5.025010600000001,11.30627385,8.79376855
279,2024-01-12 18:00:00,21.584057,4.316811400000001,9.712825650000001,7.55441995
280,2024-01-12 19:00:00,20.80576,4.161152,9.362592,7.282016
281,2024-01-12 20:00:00,16.624336,3.3248672,7.4809512,5.8185176
282,2024-01-12 21:00:00,20.436874,4.0873748,9.1965933,7.1529058999999995
283,2024-01-12 22:00:00,23.497412,4.6994824,10.5738354,8.2240942
284,2024-01-12 23:00:00,21.479336,4.2958672,9.6657012,7.517767599999999
285,2024-01-13 00:00:00,33.988396,6.797679200000001,15.294778200000001,11.8959386
286,2024-01-13 01:00:00,32.664032,6.5328064,14.6988144,11.432411199999999
287,2024-01-13 02:00:00,25.279673,5.0559346000000005,11.37585285,8.847885549999999
288,2024-01-13 03:00:00,23.988194,4.7976388000000005,10.7946873,8.395867899999999
289,2024-01-13 04:00:00,18.943445,3.788689,8.52455025,6.63020575
290,2024-01-13 05:00:00,14.686899,2.9373798000000004,6.6091045500000005,5.140414649999999
291,2024-01-13 06:00:00,5.6208215,1.1241643000000001,2.529369675,1.967287525
292,2024-01-13 07:00:00,2.2017274,0.44034547999999996,0.9907773299999999,0.7706045899999999
293,2024-01-13 08:00:00,1.9234867,0.38469734,0.865569015,0.6732203449999999
294,2024-01-13 09:00:00,5.8152194,1.16304388,2.61684873,2.03532679
295,2024-01-13 10:00:00,4.6506853,0.9301370600000001,2.092808385,1.627739855
296,2024-01-13 11:00:00,4.299794,0.8599588000000001,1.9349073,1.5049279
297,2024-01-13 12:00:00,10.972484,2.1944968,4.9376178,3.8403693999999997
298,2024-01-13 13:00:00,8.093029,1.6186058,3.64186305,2.8325601499999995
299,2024-01-13 14:00:00,9.6597,1.9319400000000002,4.346865,3.380895
300,2024-01-13 15:00:00,12.995094,2.5990188,5.8477923,4.548282899999999
301,2024-01-13 16:00:00,1.5311565,0.30623130000000004,0.689020425,0.535904775
302,2024-01-13 17:00:00,2.0574563,0.41149126,0.9258553350000001,0.720109705
303,2024-01-13 18:00:00,10.489418,2.0978836000000003,4.7202381,3.6712963
304,2024-01-13 19:00:00,19.72184,3.9443680000000003,8.874828,6.902644
305,2024-01-13 20:00:00,30.787073,6.1574146,13.85418285,10.77547555
306,2024-01-13 21:00:00,37.856285,7.571257,17.03532825,13.24969975
307,2024-01-13 22:00:00,38.30968,7.661936000000001,17.239356,13.408387999999999
308,2024-01-13 23:00:00,42.708347,8.541669400000002,19.21875615,14.94792145
309,2024-01-14 00:00:00,54.19475,10.83895,24.3876375,18.9681625
310,2024-01-14 01:00:00,54.637604,10.927520800000002,24.586921800000002,19.1231614
311,2024-01-14 02:00:00,57.525753,11.5051506,25.886588850000003,20.13401355
312,2024-01-14 03:00:00,53.507664,10.7015328,24.0784488,18.7276824
313,2024-01-14 04:00:00,58.979088,11.7958176,26.5405896,20.642680799999997
314,2024-01-14 05:00:00,57.572975,11.514595,25.90783875,20.15054125
315,2024-01-14 06:00:00,54.37311,10.874622,24.467899499999998,19.030588499999997
316,2024-01-14 07:00:00,38.28113,7.656226,17.226508499999998,13.398395499999998
317,2024-01-14 08:00:00,32.39621,6.479242000000001,14.578294500000002,11.3386735
318,2024-01-14 09:00:00,37.56487,7.512974,16.9041915,13.1477045
319,2024-01-14 10:00:00,33.317593,6.663518600000001,14.992916850000002,11.66115755
320,2024-01-14 11:00:00,21.621347,4.3242694,9.72960615,7.567471449999999
321,2024-01-14 12:00:00,12.313517,2.4627034,5.54108265,4.30973095
322,2024-01-14 13:00:00,17.041523,3.4083046000000006,7.6686853500000005,5.96453305
323,2024-01-14 14:00:00,14.296585,2.8593170000000003,6.43346325,5.00380475
324,2024-01-14 15:00:00,3.1860757,0.63721514,1.4337340650000001,1.115126495
325,2024-01-14 16:00:00,0.062385976,0.012477195200000001,0.0280736892,0.0218350916
326,2024-01-14 17:00:00,0.46834102,0.093668204,0.210753459,0.163919357
327,2024-01-14 18:00:00,-0.07475531,-0.014951062000000001,-0.033639889500000006,-0.026164358500000002
328,2024-01-14 19:00:00,-0.018418849,-0.0036837698,-0.00828848205,-0.00644659715
329,2024-01-14 20:00:00,0.018945217,0.0037890434000000003,0.00852534765,0.00663082595
330,2024-01-14 21:00:00,0.16035268,0.032070536000000004,0.072158706,0.056123438
331,2024-01-14 22:00:00,0.31783667,0.063567334,0.1430265015,0.11124283449999998
332,2024-01-14 23:00:00,0.7811281,0.15622562,0.351507645,0.273394835
